gene_id,experiment_id,log2fc,padj
CCNA_00625,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0913757926344382,0.901387296495574
CCNA_00626,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.329829732592472,0.186760538797896
CCNA_00627,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.353089473060052,0.335447542012816
CCNA_00628,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.420009864879627,0.230016479778035
CCNA_00629,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.186899226677686,0.615047712117166
CCNA_00630,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00646782373417917,0.996622663272792
CCNA_00631,quintero_wt-lowK_vs_ΔkdpE-lowK,0.27788012223221,0.60255714471152
CCNA_00632,quintero_wt-lowK_vs_ΔkdpE-lowK,0.30121278547827,0.511310180355128
CCNA_00633,quintero_wt-lowK_vs_ΔkdpE-lowK,0.214123368517666,0.727551258370868
CCNA_00634,quintero_wt-lowK_vs_ΔkdpE-lowK,0.235819438294023,0.620036912166275
CCNA_00635,quintero_wt-lowK_vs_ΔkdpE-lowK,0.396216385589075,0.22970320823573
CCNA_00636,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00163462636345397,0.997836432254234
CCNA_R0113,quintero_wt-lowK_vs_ΔkdpE-lowK,0,NA
CCNA_00637,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.265415688029442,0.497725141365937
CCNA_00638,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0583830313666135,0.958927573897016
CCNA_00639,quintero_wt-lowK_vs_ΔkdpE-lowK,0.157279488841586,0.768618544764916
CCNA_R0114,quintero_wt-lowK_vs_ΔkdpE-lowK,0,NA
CCNA_00640,quintero_wt-lowK_vs_ΔkdpE-lowK,0.134350982728128,0.876203113376059
CCNA_00641,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0595303937157949,0.958927573897016
CCNA_00642,quintero_wt-lowK_vs_ΔkdpE-lowK,0.05416085328183,0.966276259130522
CCNA_00643,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.117848747282462,NA
CCNA_00644,quintero_wt-lowK_vs_ΔkdpE-lowK,0.18494028088599,0.762209683777962
CCNA_00645,quintero_wt-lowK_vs_ΔkdpE-lowK,0.015918643118348,0.996622663272792
CCNA_00646,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0736151717086586,0.944800724259362
CCNA_00647,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0658283206066578,0.958927573897016
CCNA_00648,quintero_wt-lowK_vs_ΔkdpE-lowK,0.443804462049407,0.209183147311443
CCNA_00649,quintero_wt-lowK_vs_ΔkdpE-lowK,0.107599153031498,0.913170513657892
CCNA_00650,quintero_wt-lowK_vs_ΔkdpE-lowK,0.323655702035275,0.370436809925315
CCNA_00651,quintero_wt-lowK_vs_ΔkdpE-lowK,0.183637621045142,0.730936462095074
CCNA_00652,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00692845402932004,NA
CCNA_00653,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.228929128417589,0.662699910368249
CCNA_00654,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.00718011161989098,0.996622663272792
CCNA_R0009,quintero_wt-lowK_vs_ΔkdpE-lowK,0.206015640773826,NA
CCNA_00655,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0762093640989755,0.925354208681293
CCNA_00656,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0237906389151709,0.982513296655847
CCNA_00657,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0643934761475962,0.935724342193256
CCNA_00658,quintero_wt-lowK_vs_ΔkdpE-lowK,0.107044370534581,0.90472250002508
CCNA_00659,quintero_wt-lowK_vs_ΔkdpE-lowK,0.152081406665943,0.789405409722789
CCNA_00660,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00365847142785519,NA
CCNA_00661,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.190995785729324,NA
CCNA_00662,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0296933592615248,0.98248793002861
CCNA_00663,quintero_wt-lowK_vs_ΔkdpE-lowK,0.305295781456045,0.542165485839083
CCNA_R0010,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0942381339697271,NA
CCNA_00664,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.131961400498318,0.838974119457327
CCNA_00665,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.115860492884556,0.878462045891448
CCNA_00666,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0699570793089033,0.948220924133938
CCNA_00667,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0228920502582358,0.987184707454109
CCNA_00668,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.419991938652837,0.134204888850707
CCNA_00669,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.082088486058421,0.922574044312157
CCNA_00670,quintero_wt-lowK_vs_ΔkdpE-lowK,0.211938703573134,0.672913512122135
CCNA_00671,quintero_wt-lowK_vs_ΔkdpE-lowK,0.240663994654355,0.603359701296552
CCNA_00672,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0550947522567279,0.959661793444286
CCNA_00673,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0818289447331322,0.91636225942915694
CCNA_00674,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0471998811071316,0.966276259130522
CCNA_00675,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.104068046727071,0.898866238491272
CCNA_00676,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.116175528881447,0.90251583795004
CCNA_R0115,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.04690372090574,NA
CCNA_00677,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.127017606483615,0.876203113376059
CCNA_00678,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00309433193041827,0.996622663272792
CCNA_R0011,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0219954650939854,NA
CCNA_00679,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0546638843011739,NA
CCNA_00680,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0315367670704381,0.978652377991815
CCNA_00681,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.182041667604912,0.794981926895211
CCNA_00682,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.28322919013134,0.581780131805135
CCNA_00683,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0505469900101892,0.965920274454204
CCNA_00684,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0301152242261394,0.974743822317701
CCNA_00685,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0854296927609019,0.920280456034305
CCNA_00686,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.036621824769871,0.973557788736547
CCNA_00687,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.032484109101863,0.982930521322842
CCNA_00688,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0704543373947745,0.933001706522734
CCNA_00689,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.277993746283147,0.504167252525351
CCNA_00690,quintero_wt-lowK_vs_ΔkdpE-lowK,0.176915860465367,0.74925396593219
CCNA_00691,quintero_wt-lowK_vs_ΔkdpE-lowK,0.516059453799569,0.0545015103541408
CCNA_00692,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.223384319575711,0.538329268350282
CCNA_00693,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0869915514152507,0.914468665796029
CCNA_00694,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0617483300180218,0.937919850727579
CCNA_00695,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0491531273606958,0.958927573897016
CCNA_00696,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.10605202234246,0.897367818490869
CCNA_R0116,quintero_wt-lowK_vs_ΔkdpE-lowK,0.261552095784538,0.545703966306825
CCNA_00698,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0925738305520335,0.916162964698925
CCNA_00699,quintero_wt-lowK_vs_ΔkdpE-lowK,0.343000091812198,0.292844754591435
CCNA_R0012,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.496241059663747,NA
CCNA_00700,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0965610096476954,0.910927646949931
CCNA_00701,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.224189252984473,0.763566467640283
CCNA_03888,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0095585892956147,0.996622663272792
CCNA_00703,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0452640557276335,NA
CCNA_00704,quintero_wt-lowK_vs_ΔkdpE-lowK,0.225111364919171,NA
CCNA_00705,quintero_wt-lowK_vs_ΔkdpE-lowK,0.57613469069779,0.0293514223262481
CCNA_00706,quintero_wt-lowK_vs_ΔkdpE-lowK,0.065066485466243,NA
CCNA_00707,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0841008634971156,0.90472250002508
CCNA_00708,quintero_wt-lowK_vs_ΔkdpE-lowK,-1.84754227221852e-6,0.999989068779952
CCNA_00709,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0320788296158579,0.982930521322842
CCNA_00710,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.380022249361573,0.0980389457523885
CCNA_00711,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.669575121857351,6.41142124569881e-4
CCNA_00712,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.45045736157581,0.164830691535213
CCNA_03926,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.314031805957106,0.581780131805135
CCNA_00714,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00686995907500494,0.996622663272792
CCNA_03927,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0718883214070076,0.930440907772699
CCNA_03928,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.140766575096303,0.815253330996715
CCNA_00716,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.11015327952212,0.878462045891448
CCNA_03929,quintero_wt-lowK_vs_ΔkdpE-lowK,0.316032781826677,0.302691480086077
CCNA_00718,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0746132238872673,0.916162964698925
CCNA_R0117,quintero_wt-lowK_vs_ΔkdpE-lowK,0.209366386588157,0.768118964542274
CCNA_03930,quintero_wt-lowK_vs_ΔkdpE-lowK,0,NA
CCNA_03931,quintero_wt-lowK_vs_ΔkdpE-lowK,0,NA
CCNA_03932,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0565896186059662,0.966979933140307
CCNA_03933,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.221376739790383,0.788976201947821
CCNA_00719,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.255022976310116,0.682913859960254
CCNA_00720,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0481069273518635,0.971010544153477
CCNA_00721,quintero_wt-lowK_vs_ΔkdpE-lowK,-1.24223754517936,1.31760867998721e-10
CCNA_00722,quintero_wt-lowK_vs_ΔkdpE-lowK,-1.14884467133526,1.29625556029626e-8
CCNA_00723,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.00643480011511259,0.996622663272792
CCNA_00724,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0449480380533094,0.962869390746375
CCNA_00725,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.119491698143151,0.893454536403694
CCNA_00726,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.167184176041189,0.831818232412691
CCNA_00727,quintero_wt-lowK_vs_ΔkdpE-lowK,0.167302684318986,0.74627264672556
CCNA_00728,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.147770872437011,0.792406924606651
CCNA_00729,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0872071490961504,0.896834139023419
CCNA_00730,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.151372968404628,0.797312242340999
CCNA_00731,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0528552094224327,0.948220924133938
CCNA_00732,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.901757646974231,4.74465819540036e-5
CCNA_00733,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.474691986659151,0.0263369719792307
CCNA_00734,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.104506474143994,0.897528818205775
CCNA_00735,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0874628816181525,0.893651922940822
CCNA_00736,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.190082580880636,0.633709468343663
CCNA_00737,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.210994772079118,0.615047712117166
CCNA_03934,quintero_wt-lowK_vs_ΔkdpE-lowK,0.114497344701992,0.888070713772228
CCNA_00738,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0707187656368555,0.925354208681293
CCNA_00740,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0458236020013841,0.958927573897016
CCNA_00741,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00111484333200675,0.998011173787633
CCNA_00742,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00408611058749026,0.996622663272792
CCNA_00743,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.209259539286701,0.71048383792679
CCNA_00744,quintero_wt-lowK_vs_ΔkdpE-lowK,0.169203441680456,0.814584236860642
CCNA_00745,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00500007424222269,NA
CCNA_03935,quintero_wt-lowK_vs_ΔkdpE-lowK,0,NA
CCNA_00746,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0416082268383672,0.966276259130522
CCNA_00747,quintero_wt-lowK_vs_ΔkdpE-lowK,0.101061165428453,0.882169905712783
CCNA_00748,quintero_wt-lowK_vs_ΔkdpE-lowK,0.41514852746555,0.306022282002648
CCNA_00749,quintero_wt-lowK_vs_ΔkdpE-lowK,0.339334486518147,0.506186942316205
CCNA_00750,quintero_wt-lowK_vs_ΔkdpE-lowK,0.510369146712529,0.0419773438054005
CCNA_R0118,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.178522092098955,NA
CCNA_00751,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0691842295722574,0.932181220537099
CCNA_00752,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0218331331128247,0.982930521322842
CCNA_00753,quintero_wt-lowK_vs_ΔkdpE-lowK,0.060006833107644,0.948220924133938
CCNA_00754,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.425464520212709,0.35889710946827
CCNA_00755,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.143965573231417,0.878462045891448
CCNA_00756,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.178364252375091,NA
CCNA_R0119,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0738726642860467,NA
CCNA_00757,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00999716796710642,0.996622663272792
CCNA_00758,quintero_wt-lowK_vs_ΔkdpE-lowK,0.302457495697161,0.370436809925315
CCNA_00759,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0301918818452872,0.978652377991815
CCNA_R0120,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.118931669016312,NA
CCNA_00760,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0253334472878359,0.982930521322842
CCNA_00761,quintero_wt-lowK_vs_ΔkdpE-lowK,0.125032585469002,0.882508540055804
CCNA_00762,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.359361549050198,0.204904715312001
CCNA_00763,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.417756613444396,0.0769237272073001
CCNA_00764,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.290265419762413,0.32666509564747
CCNA_00765,quintero_wt-lowK_vs_ΔkdpE-lowK,0.125089140796417,0.841292106577595
CCNA_00766,quintero_wt-lowK_vs_ΔkdpE-lowK,0.147033325682719,0.775202555370571
CCNA_00767,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0556468089890483,0.958927573897016
CCNA_03936,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.833715832679872,0.00210043155642417
CCNA_00768,quintero_wt-lowK_vs_ΔkdpE-lowK,-1.1971726241897,1.6907247212727e-9
CCNA_00769,quintero_wt-lowK_vs_ΔkdpE-lowK,-1.13688371926039,8.50322635334873e-9
CCNA_00770,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.196000742480169,0.689945327869335
CCNA_R0013,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.122178888821907,NA
CCNA_00772,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0607284044161268,NA
CCNA_00773,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.286466436665592,0.334058730784776
CCNA_03937,quintero_wt-lowK_vs_ΔkdpE-lowK,0.028261743816502,0.982930521322842
CCNA_00774,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.00632706418945009,0.996622663272792
CCNA_00775,quintero_wt-lowK_vs_ΔkdpE-lowK,0.131801510586195,0.825616583224396
CCNA_00776,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0865754187355847,0.916392833287982
CCNA_00777,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.198115325336787,0.667551779547572
CCNA_00778,quintero_wt-lowK_vs_ΔkdpE-lowK,0.437105801603734,0.119593512027005
CCNA_R0014,quintero_wt-lowK_vs_ΔkdpE-lowK,0.050546841532594,NA
CCNA_00779,quintero_wt-lowK_vs_ΔkdpE-lowK,0.113519782531998,0.894681023904538
CCNA_00780,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0235895714462029,0.987184707454109
CCNA_00781,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0297407301330065,0.978710350314718
CCNA_R0015,quintero_wt-lowK_vs_ΔkdpE-lowK,0.150822018438779,0.797347321990269
CCNA_00782,quintero_wt-lowK_vs_ΔkdpE-lowK,0.267423896844049,0.445834866136853
CCNA_R0016,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0643131345729287,0.958927573897016
CCNA_00783,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.161900298388411,0.831818232412691
CCNA_00784,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.528887968493377,0.00590129800476754
CCNA_R0121,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.517686382538635,0.0185248565467158
CCNA_00785,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.351647710707239,0.184120352528282
CCNA_03938,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.403030050231341,0.115754446087115
CCNA_00787,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0127942178199499,0.996622663272792
CCNA_00788,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.24463797461692,0.580340509958106
CCNA_00789,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.115652499441677,0.916162964698925
CCNA_00790,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.262214002825755,0.724397829194283
CCNA_03939,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00735607258445065,0.996622663272792
CCNA_00792,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.232200579388823,0.610335010221137
CCNA_00793,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0927548759072146,0.914219273453641
CCNA_00794,quintero_wt-lowK_vs_ΔkdpE-lowK,0.102902120140672,0.913736405148946
CCNA_00795,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0508582170901118,0.957667449530516
CCNA_00796,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.118970036082863,0.838974119457327
CCNA_03940,quintero_wt-lowK_vs_ΔkdpE-lowK,0.058991047054638,0.966276259130522
CCNA_00798,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.420953783876942,0.276246030823597
CCNA_00799,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.541622332766867,0.152595486073165
CCNA_00800,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.227261943938971,0.78855505873953
CCNA_00801,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.195106983929116,0.814573127708933
CCNA_00802,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.401876276050162,0.308785745531642
CCNA_00803,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.109981332186146,0.896834139023419
CCNA_00804,quintero_wt-lowK_vs_ΔkdpE-lowK,0.025517111884252,0.982631579393139
CCNA_00805,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0833938154262894,0.922574044312157
CCNA_00806,quintero_wt-lowK_vs_ΔkdpE-lowK,0.115612540832042,0.878462045891448
CCNA_00807,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0603161190602495,0.948220924133938
CCNA_00808,quintero_wt-lowK_vs_ΔkdpE-lowK,0.573549499319579,0.0129054292544939
CCNA_00809,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0124067176291515,0.996622663272792
CCNA_00810,quintero_wt-lowK_vs_ΔkdpE-lowK,0.022467941502906,0.982930521322842
CCNA_00811,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.173384450052474,0.712868238061611
CCNA_00812,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0213287352957534,0.990640399994165
CCNA_00813,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.133162994682553,0.827831986454338
CCNA_00814,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.150960047850043,0.797312242340999
CCNA_00815,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0128187491627497,0.996622663272792
CCNA_00816,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0723606468185809,0.935437926684829
CCNA_00817,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.115941272538367,0.890895465244537
CCNA_00818,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0410545105542305,0.969802236305544
CCNA_00820,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0513211254854152,0.962869390746375
CCNA_00821,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0171629620581765,0.990640399994165
CCNA_00822,quintero_wt-lowK_vs_ΔkdpE-lowK,0.16539097680195,0.776663575127195
CCNA_00823,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0437470274962,0.966972926487221
CCNA_03941,quintero_wt-lowK_vs_ΔkdpE-lowK,0,NA
CCNA_00824,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0639562656316286,0.933001706522734
CCNA_00825,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.264140913571313,0.575578771676199
CCNA_00826,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0519036608167436,0.958927573897016
CCNA_00827,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.417298664514126,0.229657289615592
CCNA_00828,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0706144941950036,0.926276657564221
CCNA_R0122,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.492432009901286,NA
CCNA_00830,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00933980852017946,0.996622663272792
CCNA_00831,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0297976303584397,0.974433074860177
CCNA_00832,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.136009315364335,0.827777044831249
CCNA_00833,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.181967685664334,0.682895623751082
CCNA_03942,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.371245546050731,0.395100276626631
CCNA_00834,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0575340403201997,0.937919850727579
CCNA_R0017,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.126817682444218,NA
CCNA_00835,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.173691079007842,0.730936462095074
CCNA_00836,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.193831627029723,0.645341636616509
CCNA_00837,quintero_wt-lowK_vs_ΔkdpE-lowK,0.163912241273233,0.765584846921413
CCNA_00838,quintero_wt-lowK_vs_ΔkdpE-lowK,0.00505917394402776,0.996622663272792
CCNA_R0204,quintero_wt-lowK_vs_ΔkdpE-lowK,0.140452068503011,0.876710416763798
CCNA_00839,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0980788238239712,0.896834139023419
CCNA_00840,quintero_wt-lowK_vs_ΔkdpE-lowK,0.292215166656791,0.399710318885213
CCNA_00841,quintero_wt-lowK_vs_ΔkdpE-lowK,0.263656142179666,0.488185550830394
CCNA_00842,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0948326415095281,0.913015530202387
CCNA_00843,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0545158576126194,0.950729440594377
CCNA_00844,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0139181578083875,0.996622663272792
CCNA_00845,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0147991571771754,0.996622663272792
CCNA_00846,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.106858086978867,0.873517744585788
CCNA_R0018,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.03516016648893,NA
CCNA_03943,quintero_wt-lowK_vs_ΔkdpE-lowK,0,NA
CCNA_R0019,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.161192985916313,NA
CCNA_00847,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0620991294920261,0.943590937062561
CCNA_00848,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.116942367622314,0.922574044312157
CCNA_R0123,quintero_wt-lowK_vs_ΔkdpE-lowK,0.095527827017462,NA
CCNA_00849,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.676479274251684,1.98891813055728e-4
CCNA_00850,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.53795991751533,0.00672070677365261
CCNA_00851,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.338111001488778,0.225694580320526
CCNA_00852,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0528890561819974,0.950859494890408
CCNA_00853,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.136911369112982,0.900570605644675
CCNA_00854,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.325805473529201,0.589578061684241
CCNA_00855,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.444509947032647,0.204904715312001
CCNA_R0205,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.109266355985541,NA
CCNA_00856,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0868069185984521,0.922574044312157
CCNA_00857,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.311611225627354,0.209183147311443
CCNA_00858,quintero_wt-lowK_vs_ΔkdpE-lowK,-1.15884234324697,1.29810494064334e-8
CCNA_00859,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.237901589599982,0.503824124931351
CCNA_00860,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.132110858820571,0.860064622125898
CCNA_R0124,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0638376934863067,NA
CCNA_00861,quintero_wt-lowK_vs_ΔkdpE-lowK,0,NA
CCNA_00862,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0682917855288949,0.922574044312157
CCNA_00863,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0176868281066078,0.990220185897918
CCNA_00864,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.496276889058609,0.15022304010734
CCNA_00865,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.0760598434484435,0.937919850727579
CCNA_00866,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.18716408285738,0.792111378499706
CCNA_00867,quintero_wt-lowK_vs_ΔkdpE-lowK,0.116536691582593,0.847964894122419
CCNA_03889,quintero_wt-lowK_vs_ΔkdpE-lowK,-0.149773450738688,0.795487438151385
CCNA_00869,quintero_wt-lowK_vs_ΔkdpE-lowK,0.0424995244930599,0.958927573897016
